"GO Results for Cellular Component, Hour 10, 7.5 vs 8.0"

"name	term	lev	seq	value"
"cytoplasmic vesicle part	GO:0044433	2	TRINITY_DN13954_c0_g1	-1.1152055724855"
"cytoplasmic vesicle part	GO:0044433	2	TRINITY_DN31500_c0_g1	0.051299819548192"
"cytoplasmic vesicle part	GO:0044433	2	TRINITY_DN38589_c0_g1	-0.449683689967429"
"cytoplasmic vesicle part	GO:0044433	2	TRINITY_DN11390_c0_g1	-0.0103053630060514"
"cytoplasmic vesicle part	GO:0044433	2	TRINITY_DN31892_c0_g1	0.619552818213446"
"cytoplasmic vesicle part	GO:0044433	2	TRINITY_DN38448_c0_g1	0.455805445603138"
"cytoplasmic vesicle part	GO:0044433	2	TRINITY_DN39256_c0_g1	-0.952397037882547"
"cytoplasmic vesicle part	GO:0044433	2	TRINITY_DN27528_c0_g1	-1.17986698360282"
"cytoplasmic vesicle part	GO:0044433	2	TRINITY_DN11740_c0_g1	-1.03065203750956"
"cytoplasmic vesicle part	GO:0044433	2	TRINITY_DN39233_c0_g1	-2.13289750575967"
"cytoplasmic vesicle part	GO:0044433	2	TRINITY_DN35665_c0_g1	-0.470225048852356"
"cytoplasmic vesicle part	GO:0044433	2	TRINITY_DN31063_c0_g1	-0.647522345518099"
"cytoplasmic vesicle part	GO:0044433	2	TRINITY_DN30337_c0_g1	0.0797085674788362"
"cytoplasmic vesicle part	GO:0044433	2	TRINITY_DN19532_c0_g1	-0.66506637129018"
"cytoplasmic vesicle part	GO:0044433	2	TRINITY_DN29851_c0_g1	0.295757807734918"
"cytoplasmic vesicle part	GO:0044433	2	TRINITY_DN19156_c0_g1	-2.28052816736858"
"cytoplasmic vesicle part	GO:0044433	2	TRINITY_DN442_c0_g1	0.422172602934036"
"cytoplasmic vesicle part	GO:0044433	2	TRINITY_DN26918_c0_g1	3.05288343700636"
"cytoplasmic vesicle part	GO:0044433	2	TRINITY_DN25804_c0_g1	0.787983365288264"
"cytoplasmic vesicle part	GO:0044433	2	TRINITY_DN29466_c0_g1	0.149199642249881"
"cytoplasmic vesicle part	GO:0044433	2	TRINITY_DN39302_c0_g1	-1.58413171474863"
"cytoplasmic vesicle part	GO:0044433	2	TRINITY_DN14178_c0_g1	-1.51320446595856"
"cytoplasmic vesicle part	GO:0044433	2	TRINITY_DN34270_c0_g1	-1.42592868280516"
"cytoplasmic vesicle part	GO:0044433	2	TRINITY_DN4942_c0_g1	-0.349806396291462"
"cytoplasmic vesicle part	GO:0044433	2	TRINITY_DN19625_c0_g1	-0.365657603044045"
"cytoplasmic vesicle part	GO:0044433	2	TRINITY_DN21886_c0_g1	1.11831191782568"
"cytoplasmic vesicle part	GO:0044433	2	TRINITY_DN39962_c0_g1	-0.53381176885069"
"cytoplasmic vesicle part	GO:0044433	2	TRINITY_DN12450_c0_g1	-0.694298617000613"
"cytoplasmic vesicle part	GO:0044433	2	TRINITY_DN27430_c0_g1	-0.115047509798051"
"cytoplasmic vesicle part	GO:0044433	2	TRINITY_DN9307_c0_g1	-0.114478188294095"
"cytoplasmic vesicle part	GO:0044433	2	TRINITY_DN28760_c0_g1	-0.25782021052065"
"cytoplasmic vesicle part	GO:0044433	2	TRINITY_DN4439_c0_g1	-0.043169876518227"
"cytoplasmic vesicle part	GO:0044433	2	TRINITY_DN29000_c0_g1	0.205855636444573"
"cytoplasmic vesicle part	GO:0044433	2	TRINITY_DN16848_c0_g1	-0.831723603487943"
"cytoplasmic vesicle part	GO:0044433	2	TRINITY_DN14219_c0_g1	-0.0724892212261758"
"cytoplasmic vesicle part	GO:0044433	2	TRINITY_DN29203_c0_g1	0.22932504187659"
"cytoplasmic vesicle part	GO:0044433	2	TRINITY_DN37766_c0_g1	-0.300942636817326"
"cytoplasmic vesicle part	GO:0044433	2	TRINITY_DN33152_c0_g1	0.0395796898594853"
"contractile fiber	GO:0030016;GO:0043292	4	TRINITY_DN19640_c2_g1	-0.319503205554915"
"contractile fiber	GO:0030016;GO:0043292	4	TRINITY_DN30320_c0_g1	-0.349806396291462"
"contractile fiber	GO:0030016;GO:0043292	4	TRINITY_DN34261_c0_g1	-0.759841352501846"
"contractile fiber	GO:0030016;GO:0043292	4	TRINITY_DN37593_c0_g1	-0.37312948992226"
"contractile fiber	GO:0030016;GO:0043292	4	TRINITY_DN25133_c0_g1	-0.375889068705715"
"contractile fiber	GO:0030016;GO:0043292	4	TRINITY_DN32590_c0_g1	0.0822307277029127"
"contractile fiber	GO:0030016;GO:0043292	4	TRINITY_DN33714_c0_g1	1.65989163967488"
"contractile fiber	GO:0030016;GO:0043292	4	TRINITY_DN4234_c0_g1	1.70945869921604"
"contractile fiber	GO:0030016;GO:0043292	4	TRINITY_DN30755_c0_g1	-0.307916370010969"
"contractile fiber	GO:0030016;GO:0043292	4	TRINITY_DN1750_c0_g1	0.150115736009354"
"contractile fiber	GO:0030016;GO:0043292	4	TRINITY_DN34999_c0_g1	-0.954410689939913"
"contractile fiber	GO:0030016;GO:0043292	4	TRINITY_DN11276_c0_g1	-0.284988829041097"
"contractile fiber	GO:0030016;GO:0043292	4	TRINITY_DN33925_c0_g1	0.837924925054232"
"contractile fiber	GO:0030016;GO:0043292	4	TRINITY_DN39630_c0_g1	0.257017571850539"
"contractile fiber	GO:0030016;GO:0043292	4	TRINITY_DN14292_c1_g1	-3.75269134402707"
"contractile fiber	GO:0030016;GO:0043292	4	TRINITY_DN5857_c0_g1	-1.21796225814143"
"contractile fiber	GO:0030016;GO:0043292	4	TRINITY_DN19012_c0_g1	-0.102673115093328"
"contractile fiber	GO:0030016;GO:0043292	4	TRINITY_DN6414_c0_g1	-0.69146255753212"
"contractile fiber	GO:0030016;GO:0043292	4	TRINITY_DN31594_c0_g1	-0.866377083126402"
"contractile fiber	GO:0030016;GO:0043292	4	TRINITY_DN36204_c0_g1	-0.788464189612763"
"contractile fiber	GO:0030016;GO:0043292	4	TRINITY_DN8884_c0_g1	-0.676831748131432"
"contractile fiber	GO:0030016;GO:0043292	4	TRINITY_DN19640_c0_g1	-0.165794287655328"
"contractile fiber	GO:0030016;GO:0043292	4	TRINITY_DN19640_c3_g1	-1.52501696188919"
"contractile fiber	GO:0030016;GO:0043292	4	TRINITY_DN7092_c0_g1	0.539862701361545"
"contractile fiber	GO:0030016;GO:0043292	4	TRINITY_DN19640_c1_g1	-0.269092728446229"
"contractile fiber	GO:0030016;GO:0043292	4	TRINITY_DN25195_c0_g1	-2.12716276972392"
"procollagen-proline 4-dioxygenase complex	GO:0016222	2	TRINITY_DN31481_c0_g1	-0.366764306691639"
"procollagen-proline 4-dioxygenase complex	GO:0016222	2	TRINITY_DN26430_c0_g1	0.156805186691494"
"procollagen-proline 4-dioxygenase complex	GO:0016222	2	TRINITY_DN36205_c0_g1	0.0497786582784745"
"procollagen-proline 4-dioxygenase complex	GO:0016222	2	TRINITY_DN3802_c0_g1	0.298663528316235"
"procollagen-proline 4-dioxygenase complex	GO:0016222	2	TRINITY_DN30334_c0_g1	-0.269866437422441"
"intermediate filament	GO:0005882	2	TRINITY_DN2689_c0_g1	-0.340219621656022"
"intermediate filament	GO:0005882	2	TRINITY_DN8920_c0_g1	-0.942519687023399"
"intermediate filament	GO:0005882	2	TRINITY_DN9909_c0_g1	0.910243831178864"
"intermediate filament	GO:0005882	2	TRINITY_DN14457_c0_g1	0.352695867691263"
"intermediate filament	GO:0005882	2	TRINITY_DN31674_c0_g1	0.129451608662038"
"signal recognition particle	GO:0005786;GO:0048500	3	TRINITY_DN1269_c0_g1	0.00119851241538664"
"signal recognition particle	GO:0005786;GO:0048500	3	TRINITY_DN37834_c0_g1	-1.80185348865078"
"signal recognition particle	GO:0005786;GO:0048500	3	TRINITY_DN10362_c0_g1	-0.244562767301564"
"signal recognition particle	GO:0005786;GO:0048500	3	TRINITY_DN3517_c0_g1	-0.401536365025586"
"signal recognition particle	GO:0005786;GO:0048500	3	TRINITY_DN13909_c0_g1	-0.678454867241664"
"microtubule associated complex	GO:0005875	2	TRINITY_DN3075_c0_g1	-1.39115003753024"
"microtubule associated complex	GO:0005875	2	TRINITY_DN39787_c0_g1	-0.163581837937486"
"microtubule associated complex	GO:0005875	2	TRINITY_DN6834_c0_g1	-0.776311426493868"
"microtubule associated complex	GO:0005875	2	TRINITY_DN7008_c0_g1	-1.58170509641675"
"microtubule associated complex	GO:0005875	2	TRINITY_DN33000_c0_g1	0.0348507125418167"
"microtubule associated complex	GO:0005875	2	TRINITY_DN5951_c0_g1	0.308922627394233"
"microtubule associated complex	GO:0005875	2	TRINITY_DN21990_c0_g1	-0.34623900457252"
"microtubule associated complex	GO:0005875	2	TRINITY_DN34764_c0_g1	-0.392513440095323"
"microtubule associated complex	GO:0005875	2	TRINITY_DN37386_c0_g1	0.283552976247681"
"microtubule associated complex	GO:0005875	2	TRINITY_DN39436_c0_g1	-0.160116668341488"
"microtubule associated complex	GO:0005875	2	TRINITY_DN34807_c0_g1	0.0584687217238514"
"microtubule associated complex	GO:0005875	2	TRINITY_DN29913_c0_g1	0.476086887943237"
"microtubule associated complex	GO:0005875	2	TRINITY_DN28776_c0_g1	-0.0263785699673958"
"microtubule associated complex	GO:0005875	2	TRINITY_DN33553_c0_g1	-0.16450735796973"
"microtubule associated complex	GO:0005875	2	TRINITY_DN26854_c0_g1	-1.06532757757317"
"microtubule associated complex	GO:0005875	2	TRINITY_DN15822_c0_g1	0.0258884731915879"
"microtubule associated complex	GO:0005875	2	TRINITY_DN26847_c0_g1	0.0863019012833676"
"microtubule associated complex	GO:0005875	2	TRINITY_DN39209_c0_g1	-1.75394646119899"
"microtubule associated complex	GO:0005875	2	TRINITY_DN32397_c0_g1	-0.160116668341488"
"microtubule associated complex	GO:0005875	2	TRINITY_DN36372_c0_g1	-0.658690941870009"
"microtubule associated complex	GO:0005875	2	TRINITY_DN23708_c0_g1	-0.638017117521072"
"microtubule associated complex	GO:0005875	2	TRINITY_DN37256_c0_g1	-0.596684569700936"
"microtubule associated complex	GO:0005875	2	TRINITY_DN38536_c0_g1	0.713492655267086"
"microtubule associated complex	GO:0005875	2	TRINITY_DN7110_c0_g1	0.109498334488173"
"microtubule associated complex	GO:0005875	2	TRINITY_DN7104_c0_g1	-0.574740729819881"
"microtubule associated complex	GO:0005875	2	TRINITY_DN35128_c0_g1	-1.79186365143414"
"microtubule associated complex	GO:0005875	2	TRINITY_DN12_c0_g1	-1.38886929516097"
"microtubule associated complex	GO:0005875	2	TRINITY_DN37536_c1_g1	0.14020367714175"
"microtubule associated complex	GO:0005875	2	TRINITY_DN7164_c0_g1	-0.283191052922744"
"microtubule associated complex	GO:0005875	2	TRINITY_DN32313_c0_g1	-0.306765749793258"
"microtubule associated complex	GO:0005875	2	TRINITY_DN6164_c0_g1	0.706014068111749"
"microtubule associated complex	GO:0005875	2	TRINITY_DN7409_c0_g1	-0.000165653814451478"
"microtubule associated complex	GO:0005875	2	TRINITY_DN15520_c0_g1	-1.35098463639683"
"microtubule associated complex	GO:0005875	2	TRINITY_DN10559_c0_g1	-1.65389563235896"
"microtubule associated complex	GO:0005875	2	TRINITY_DN26467_c0_g1	-0.30111483116549"
"microtubule associated complex	GO:0005875	2	TRINITY_DN22488_c0_g1	-0.414436159498803"
"microtubule associated complex	GO:0005875	2	TRINITY_DN4885_c0_g1	-0.366717245477492"
"microtubule associated complex	GO:0005875	2	TRINITY_DN26741_c0_g1	0.0291480867095319"
"microtubule associated complex	GO:0005875	2	TRINITY_DN103_c0_g1	-0.162608329217927"
"microtubule associated complex	GO:0005875	2	TRINITY_DN30427_c0_g1	0.462309996796149"
"microtubule associated complex	GO:0005875	2	TRINITY_DN27089_c0_g1	0.114864771456513"
"microtubule associated complex	GO:0005875	2	TRINITY_DN29457_c0_g1	-1.06037696096258"
"microtubule associated complex	GO:0005875	2	TRINITY_DN26685_c0_g1	-0.190063849122313"
"microtubule associated complex	GO:0005875	2	TRINITY_DN2499_c0_g1	-0.438622968077127"
"microtubule associated complex	GO:0005875	2	TRINITY_DN10645_c0_g1	-0.0505880428894016"
"microtubule associated complex	GO:0005875	2	TRINITY_DN35192_c0_g1	-0.169863894427383"
"microtubule associated complex	GO:0005875	2	TRINITY_DN19825_c0_g1	-0.13133063398035"
"microtubule associated complex	GO:0005875	2	TRINITY_DN35873_c0_g1	0.645711895301607"
"microtubule associated complex	GO:0005875	2	TRINITY_DN36206_c0_g1	0.230211716585064"
"microtubule associated complex	GO:0005875	2	TRINITY_DN11907_c0_g1	-0.143544570309576"
"microtubule associated complex	GO:0005875	2	TRINITY_DN12977_c0_g1	-0.657320529826431"
"microtubule associated complex	GO:0005875	2	TRINITY_DN28539_c0_g1	0.288510459235325"
"microtubule associated complex	GO:0005875	2	TRINITY_DN38973_c0_g1	0.126058055337674"
"microtubule associated complex	GO:0005875	2	TRINITY_DN7777_c0_g1	-0.174904514083745"
"microtubule associated complex	GO:0005875	2	TRINITY_DN32450_c0_g1	-0.479971092300904"
"microtubule associated complex	GO:0005875	2	TRINITY_DN27535_c0_g1	-1.56897719624878"
"microtubule associated complex	GO:0005875	2	TRINITY_DN33341_c0_g1	0.322439601882762"
"microtubule associated complex	GO:0005875	2	TRINITY_DN38973_c1_g1	-0.206966530099347"
"microtubule associated complex	GO:0005875	2	TRINITY_DN35562_c0_g1	0.0475270223164249"
"microtubule associated complex	GO:0005875	2	TRINITY_DN4720_c0_g1	1.49492962500291"
"microtubule associated complex	GO:0005875	2	TRINITY_DN1364_c0_g1	0.681308811820637"
"microtubule associated complex	GO:0005875	2	TRINITY_DN36368_c0_g1	-0.131922126121057"
"microtubule associated complex	GO:0005875	2	TRINITY_DN5271_c0_g1	0.112665430528813"
"microtubule associated complex	GO:0005875	2	TRINITY_DN17295_c0_g1	0.466897615561065"
"microtubule associated complex	GO:0005875	2	TRINITY_DN37766_c0_g1	-0.300942636817326"
"microtubule associated complex	GO:0005875	2	TRINITY_DN24216_c0_g1	-0.590652898947634"
"microtubule associated complex	GO:0005875	2	TRINITY_DN27792_c0_g1	0.120262867002635"
"microtubule associated complex	GO:0005875	2	TRINITY_DN32030_c0_g1	-0.283594334926167"
"endoplasmic reticulum lumen	GO:0005788	2	TRINITY_DN10595_c0_g1	-1.64402830791325"
"endoplasmic reticulum lumen	GO:0005788	2	TRINITY_DN39164_c0_g1	-0.286659682865454"
"endoplasmic reticulum lumen	GO:0005788	2	TRINITY_DN2442_c0_g1	-0.241481168586173"
"endoplasmic reticulum lumen	GO:0005788	2	TRINITY_DN3323_c0_g1	-0.335365430815389"
"endoplasmic reticulum lumen	GO:0005788	2	TRINITY_DN5628_c0_g1	-0.392513440095323"
"endoplasmic reticulum lumen	GO:0005788	2	TRINITY_DN10721_c0_g1	-1.14387839690091"
"endoplasmic reticulum lumen	GO:0005788	2	TRINITY_DN21147_c0_g1	0.139056694157731"
"endoplasmic reticulum lumen	GO:0005788	2	TRINITY_DN20876_c0_g1	-1.34770116946855"
"endoplasmic reticulum lumen	GO:0005788	2	TRINITY_DN36267_c0_g1	0.422290828408521"
"endoplasmic reticulum lumen	GO:0005788	2	TRINITY_DN7674_c0_g1	-1.25295034009469"
"endoplasmic reticulum lumen	GO:0005788	2	TRINITY_DN32401_c0_g1	0.492957630861139"
"endoplasmic reticulum lumen	GO:0005788	2	TRINITY_DN16862_c0_g1	-0.577682573947888"
"endoplasmic reticulum lumen	GO:0005788	2	TRINITY_DN31481_c0_g1	-0.366764306691639"
"endoplasmic reticulum lumen	GO:0005788	2	TRINITY_DN27716_c0_g1	-0.710950954519022"
"endoplasmic reticulum lumen	GO:0005788	2	TRINITY_DN26430_c0_g1	0.156805186691494"
"endoplasmic reticulum lumen	GO:0005788	2	TRINITY_DN29018_c0_g1	-0.173152606421879"
"endoplasmic reticulum lumen	GO:0005788	2	TRINITY_DN18212_c0_g1	0.387936439018028"
"endoplasmic reticulum lumen	GO:0005788	2	TRINITY_DN2560_c0_g1	-1.6027395815276"
"endoplasmic reticulum lumen	GO:0005788	2	TRINITY_DN25940_c0_g1	-1.05458537913087"
"endoplasmic reticulum lumen	GO:0005788	2	TRINITY_DN24421_c0_g1	0.423197958515297"
"endoplasmic reticulum lumen	GO:0005788	2	TRINITY_DN26955_c0_g1	1.14352926377541"
"endoplasmic reticulum lumen	GO:0005788	2	TRINITY_DN36205_c0_g1	0.0497786582784745"
"endoplasmic reticulum lumen	GO:0005788	2	TRINITY_DN6532_c0_g1	0.583218996211971"
"endoplasmic reticulum lumen	GO:0005788	2	TRINITY_DN29599_c0_g1	-0.0724663277099979"
"endoplasmic reticulum lumen	GO:0005788	2	TRINITY_DN34943_c0_g1	-0.989904475847994"
"endoplasmic reticulum lumen	GO:0005788	2	TRINITY_DN2560_c1_g1	-0.667780584192578"
